,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\0_1.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\0_2.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\0_3.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\0_4.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\1_1.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\1_2.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\1_3.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\2_1.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\2_2.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\2_3.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\2_4.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\3_1.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\3_2.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\3_3.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\3_4.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\4_1.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\4_2.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_1.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_2.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_3.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_4.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_5.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_6.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\6_1.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\6_2.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n1.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n10.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n11.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n12.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n13.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n14.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n2.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n3.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n4.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n5.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n6.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n7.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n8.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n9.jpg
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n12.jpg,101.9940668741862,108.7615254720052,160.27575174967447,120.2178243001302,127.72472254435222,122.8532206217448,130.5855394999186,133.61350886027017,123.8938980102539,117.97888946533203,128.8489672342936,132.29828643798828,138.99272282918295,116.78541692097981,127.72406641642253,116.8369255065918,160.5264638264974,140.0774180094401,127.23509089152019,128.2984364827474,123.9159049987793,140.76126352945963,123.40127436319987,109.27080663045247,93.74146525065105,127.77201080322266,132.7502072652181,130.57013066609701,0.0,145.9524943033854,140.65081787109375,127.14549001057942,125.44491449991862,121.85686874389648,131.27704238891602,121.45075352986653,122.92065684000652,109.87101872762044,126.93712870279948
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n13.jpg,131.25153350830078,116.67101033528645,104.36752827962239,122.27053833007812,97.8874626159668,107.1832784016927,96.86872227986653,105.3527463277181,102.95702870686848,99.33205922444661,106.81411616007487,95.84839630126953,103.69127019246419,111.42244084676106,107.36955388387044,111.63345464070638,90.24682108561198,120.62980651855469,124.77576065063477,130.87003072102866,113.30455652872722,137.16358693440756,111.02560297648112,118.13113784790039,118.30492146809895,121.46339670817058,133.61802546183267,128.73482386271158,108.55759684244792,0.0,121.68172200520833,119.59143320719402,113.26650873819987,129.84578069051108,111.6888058980306,121.19650141398112,116.38352711995442,155.95009994506836,105.87591044108073
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n14.jpg,114.50405629475911,125.2243143717448,163.71282450358072,125.06114705403645,141.3906364440918,136.95533243815103,141.49396642049155,145.83769098917642,132.6275202433268,132.78445180257162,131.50055821736655,141.38509877522787,147.60883204142252,133.51350529988608,140.95280583699545,133.9767977396647,160.00780741373697,122.83577982584636,124.0546506245931,130.01610819498697,135.04536056518555,116.09058888753255,143.1095059712728,120.07506688435872,122.83609008789062,131.94573720296225,121.33767064412434,115.7145601908366,113.79937744140625,133.57804361979166,0.0,129.7720158894857,135.13687006632486,120.50813420613606,141.99341201782227,126.52649815877278,125.1861801147461,98.90607325236003,135.9412587483724
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n2.jpg,131.77696228027344,136.03335316975912,128.10324350992838,122.60911814371745,117.67819086710612,119.67452748616536,118.05821355183919,119.40161259969075,125.93135070800781,121.92421976725261,121.90790430704753,110.97831726074219,109.59430313110352,104.99083836873372,109.02746963500977,138.47170893351236,129.57433319091797,124.60054779052734,124.3399264017741,134.24962615966797,130.0334358215332,127.8452657063802,133.86613591512045,128.6298739115397,134.54031117757162,134.44618225097656,126.16689173380534,138.61930211385092,128.19207509358725,135.180051167806,125.29732004801433,0.0,133.74408594767252,133.2517433166504,127.39978154500325,159.1119041442871,129.7667032877604,124.86517715454102,127.66533660888672
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n3.jpg,87.5367825826009,113.99271774291992,144.92914454142252,117.49231084187825,121.59979502360027,116.07692591349284,124.16048177083333,136.15003967285156,122.67163976033528,116.79211298624675,108.82820638020833,125.28110631306966,128.546506245931,119.1188227335612,123.42986806233723,112.34253184000652,155.36442693074545,123.96486028035481,120.72246805826823,107.29818344116211,111.38830820719402,122.38633600870769,120.58168538411458,110.63057963053386,92.9114596048991,118.9205207824707,124.35444641113281,123.73459116617839,128.8246167500814,141.7302360534668,119.50408045450847,121.26274998982747,0.0,105.61312611897786,148.97014872233072,153.0914510091146,118.91714859008789,116.59895579020183,126.75751368204753
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n4.jpg,126.53563563028972,132.57295099894205,163.01946894327799,137.32677586873373,155.54689025878906,148.1789690653483,156.93277231852213,165.8953119913737,139.06437301635742,133.8713696797689,144.04092661539713,145.37436040242514,157.38520304361978,134.28141276041666,147.95280965169272,132.6187286376953,166.79264195760092,125.60336176554362,120.37203725179036,135.65283075968424,141.2387237548828,121.55511093139648,138.20423634847006,143.0822321573893,136.86994806925455,135.74847539265951,127.25303904215495,117.61983744303386,132.71474583943686,125.86938858032227,133.54004287719727,121.87748845418294,149.24071502685547,0.0,131.1854731241862,119.17754364013672,142.20766830444336,95.94872029622395,153.63885370890299
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n5.jpg,128.79938125610352,120.47406641642253,90.27312342325847,121.52769597371419,95.85425567626953,95.29557927449544,94.73297627766927,89.78731282552083,109.55403010050456,106.82196426391602,106.82583109537761,112.47013727823894,91.33026377360027,102.0425542195638,92.38191986083984,122.67544301350911,94.59252039591472,128.01066207885742,125.16280110677083,121.42080815633138,119.33384958902995,121.53272374471028,113.41361999511719,130.89350382486978,114.02041244506836,108.61964289347331,123.81984456380208,139.5570856730143,124.18715031941731,143.30273056030273,113.3880983988444,127.1526273091634,106.01357523600261,124.5684331258138,0.0,148.65515645345053,115.56483840942383,144.0545883178711,116.4152946472168
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n6.jpg,124.08693313598633,113.82151412963867,95.51933415730794,117.029115041097,110.02006276448567,109.02063115437825,108.52703857421875,110.69660949707031,100.62478510538737,105.5379015604655,104.80674235026042,100.1157620747884,111.93389638264973,109.18557484944661,110.10990142822266,108.0652084350586,93.01028060913086,119.63545354207356,130.13231913248697,118.83043034871419,113.05955251057942,138.2939084370931,113.61263020833333,126.49160257975261,125.26890182495117,119.68779373168945,136.72393290201822,141.47972869873047,134.0212516784668,133.7227694193522,128.9647127787272,95.45450210571289,101.50002034505208,136.28144073486328,106.18826802571614,0.0,114.28435643513997,135.30079905192056,116.87374496459961
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n7.jpg,120.02035013834636,121.46228790283203,130.8349126180013,121.67249298095703,128.1898078918457,125.18419138590495,129.24333318074545,128.87742233276367,126.34238179524739,127.25191752115886,124.30786768595378,129.92417907714844,124.79211807250977,117.81821060180664,122.08693822224934,127.88599522908528,124.64031219482422,124.18963877360027,125.04001998901367,118.97706349690755,128.2218106587728,121.53005981445312,125.31557846069336,129.3289909362793,124.09033966064453,126.40115865071614,125.8402926127116,127.5801378885905,132.07218170166016,138.26263173421225,129.65887196858725,125.13661702473958,135.9363670349121,112.78224054972331,138.97552617390951,141.02846908569336,0.0,122.51676813761394,133.6232426961263
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n8.jpg,163.52116012573242,145.81986872355142,120.1534309387207,139.3949826558431,143.93573506673178,154.00075658162436,141.0885442097982,140.2841567993164,149.81780115763345,143.92395146687826,159.6654485066732,119.02036666870117,134.12886555989584,136.59148152669272,135.57537841796875,147.6615447998047,116.64274978637695,137.34539667765299,138.3490982055664,150.5481859842936,148.7415008544922,137.30593490600586,135.3687973022461,144.17941029866537,162.14811579386392,135.2258618672689,140.245724995931,111.42079162597656,145.1654396057129,99.23609797159831,156.37127049763998,128.84055201212564,138.4794947306315,159.01905314127603,111.69020334879558,117.81345876057942,132.92659123738608,0.0,136.56415685017905
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n9.jpg,95.98369598388672,104.67888895670573,144.38028971354166,112.77223205566406,123.0089480082194,114.83731587727864,124.72002538045247,122.47976557413737,126.1527328491211,120.46851857503255,124.66607030232747,130.0135014851888,131.29647954305014,122.56248092651367,128.3321851094564,113.84543482462566,144.5131632486979,131.03286743164062,131.6270637512207,117.91827392578125,115.61679712931316,124.65584055582683,125.05398941040039,111.13869094848633,99.97328186035156,123.61352793375652,117.10669835408528,129.4178326924642,127.55538431803386,149.12994893391928,118.65216573079427,127.44045766194661,127.17868423461914,101.34682337443034,138.63971837361655,137.05236180623373,121.11861928304036,118.99248377482097,0.0
