,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\0_1.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\0_2.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\0_3.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\0_4.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\1_1.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\1_2.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\1_3.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\2_1.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\2_2.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\2_3.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\2_4.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\3_1.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\3_2.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\3_3.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\3_4.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\4_1.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\4_2.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_1.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_2.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_3.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_4.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_5.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_6.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\6_1.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\6_2.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n1.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n10.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n11.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n12.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n13.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n14.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n2.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n3.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n4.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n5.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n6.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n7.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n8.jpg,C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\n9.jpg
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\2_4.jpg,0.21113393502489478,0.25860588139372914,0.2198722754756238,0.2000642588234811,0.17134161345536614,0.2522606541517406,0.20603886916795902,0.1435939845801638,0.3491112401317883,0.264133721563466,1.0,0.15338047622058507,0.17681844217440176,0.04598946784509481,0.10855224551326813,0.1517517751212716,0.19046674025207747,-0.045769742019804854,-0.1442749187831261,0.08874031341008384,0.15545532714312257,-0.05609726069323112,0.0620194979458615,0.3327887272602564,0.2350339347005384,0.199876139698808,-0.06971009491178637,0.2953604080460946,0.10134099901826778,0.1746802754460824,0.09802445821138991,0.1566350774387114,0.293307933257784,0.2384387042162487,0.24931939534679937,-0.06857750196739859,0.2145810126631195,0.3618649331987691,-0.050197097902167497
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\3_1.jpg,0.21076168296527592,0.2933087271949525,0.24817087035760022,0.22730339540591335,0.3319425855616505,0.2034748457841879,0.34498998274980225,0.3551305910654917,0.3046234505569817,0.3208916285593086,0.15338047622058507,1.0,0.3678692125657071,0.21258211463583104,0.36255537013997613,0.3015712839735068,0.2892043138121984,0.029233903576798757,0.05389228632951582,0.22015800389606002,0.2646970305178299,0.1299867653899709,0.15554994878678916,0.13702044057780646,0.22902512215535095,0.1818484245513609,0.04368027930146343,0.2563849445960551,0.1576999840532426,0.16551381497994336,0.09780637364457241,0.2098671452844599,0.15237308286928417,0.18239051321543037,0.20760786448791643,-0.003701867582007854,0.2336993297429484,0.09053656802880895,0.061755799658309664
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\3_2.jpg,0.19040350059746292,0.22164744810609552,0.20769529979014198,0.20024704916974945,0.360936911887043,0.3020761057824735,0.36076479867324696,0.3492352838299264,0.23936395519554518,0.26521109700210893,0.17681844217440176,0.3678692125657071,1.0,0.27830727953113393,0.47879077312251306,0.22763571433378887,0.23979307334580244,-0.011085770865804654,0.0006886349289325009,0.1894152906582876,0.19179205528261306,0.0864674908272502,0.10775246509239532,0.15713556892216982,0.20650523609045074,0.1325711601097585,0.0018953865449974792,0.2434750696091436,0.11091133410695737,0.1717122534774856,0.12811518774595565,0.22674314652168728,0.19979176307581636,0.18489416956946964,0.23309055017499836,-0.0037324030812195407,0.24648474437957119,0.22275859803698475,0.13398375069208399
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\3_3.jpg,0.26073133362822903,0.21200654517147727,0.23948998721555184,0.1803626913997223,0.3209227636573149,0.28481982726757976,0.3177137783903887,0.38643542840756484,0.08763831707434391,0.19677591831320018,0.04598946784509481,0.21258211463583104,0.27830727953113393,1.0,0.35205752179927746,0.36410391711290235,0.29895288952398996,0.08260186746712268,0.12388767711483946,0.24495550860335527,0.23923191920921033,0.21789982480853642,0.1928087617600855,0.1567089339398132,0.2864478334867608,0.0792547339032463,0.09313384519752267,0.27235409269976324,0.1352918749403129,0.20825897468483642,0.1508516619733827,0.31630943979736287,0.27779039877138445,0.2383135227031452,0.10286127424973815,0.08385126358114714,0.2693113620981584,0.14509119460046951,0.18224650352805988
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\3_4.jpg,0.23851337935446726,0.22111417251386234,0.23513856573868477,0.20403861717893965,0.3485035094549371,0.265753948711451,0.3518905095436366,0.3642496146776815,0.17824572573465633,0.23452584270337518,0.10855224551326813,0.36255537013997613,0.47879077312251306,0.35205752179927746,1.0,0.2865116097189032,0.2665501857642083,0.07428048507472966,0.07463408446559436,0.24808982165007754,0.2522973287030755,0.17114912432527724,0.15177362854686863,0.14312469199400024,0.24809541720209055,0.14044373554370165,0.019512702725109514,0.2602718595159695,0.09489573054934114,0.1612345458428204,0.04909381931386412,0.22676487111180646,0.20516577051681487,0.14798216581722165,0.18300870708349934,0.02597852060524713,0.2235320698143387,0.13638827059730538,0.11066947774477974
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\4_1.jpg,0.44629758981381296,0.39689786940434735,0.4411888556379874,0.32026855874163696,0.3461173518916422,0.20890061430115772,0.3551248549580239,0.44193718184462183,0.27115462573081517,0.3619704858427387,0.1517517751212716,0.3015712839735068,0.22763571433378887,0.36410391711290235,0.2865116097189032,1.0,0.4902524864204432,0.23411189799260546,0.21378646219442737,0.43456454240514897,0.48093126930224334,0.3251994378171802,0.34302111565458626,0.23184296488990702,0.4951957988963685,0.23265942611808574,0.14480247169259092,0.5142166843377318,0.3298531418899773,0.33464641478362306,0.16833194007043925,0.37113737770975114,0.34757031408928224,0.39037278885270826,0.10253835782021802,0.08823847041452396,0.31124217142562205,0.12060424193211591,0.14349136640997953
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\4_2.jpg,0.4164117481584131,0.4270505532219132,0.5659990105228739,0.34899303802006537,0.2659222386397506,0.15483556209779858,0.28576657914074316,0.4293107161595476,0.35146612515935405,0.3961628682308457,0.19046674025207747,0.2892043138121984,0.23979307334580244,0.29895288952398996,0.2665501857642083,0.4902524864204432,1.0,0.24617819821144526,0.19598553726213372,0.399287942801763,0.46161340857734734,0.27614346920299704,0.3852738945088367,0.265473794857089,0.4538367394422396,0.23387561913156207,0.17332805732148482,0.5141216482607751,0.36348604286081443,0.3745275230354212,0.21882668583000642,0.35017681208065143,0.37242976002279754,0.385589673796622,0.0628499611752011,0.1496437247832184,0.37076551766271126,0.09242820982662375,0.1734655269821801
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_1.jpg,0.30171625343997194,0.20132815652455363,0.25988323130169466,0.19003169497128736,-0.05247646085392338,-0.19048181092016475,-0.031783881182400074,0.09046965286033874,0.11064545824775883,0.10508321720809648,-0.045769742019804854,0.029233903576798757,-0.011085770865804654,0.08260186746712268,0.07428048507472966,0.23411189799260546,0.24617819821144526,1.0,0.4482106519398044,0.36808679386325416,0.33481629240550276,0.34760491749524347,0.333860455605345,0.10138718871002557,0.2790066131878157,0.1825930172966955,0.2098172719821484,0.31507239617502086,0.2509236009668296,0.2001871510912912,0.019459677307160524,0.05709127658754106,0.09913779083315832,0.21457021947898494,-0.23022415204793484,0.132901345682662,0.1038388428706975,-0.21102240348409038,0.04639926212277846
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_2.jpg,0.22838773840976218,0.14603308318699587,0.2118220093900641,0.1248021564350383,-0.040136251384950125,-0.18385046224353888,-0.023673423761375555,0.11138100228362645,0.06501305460047511,0.07632425349548431,-0.1442749187831261,0.05389228632951582,0.0006886349289325009,0.12388767711483946,0.07463408446559436,0.21378646219442737,0.19598553726213372,0.4482106519398044,1.0,0.29396234264310733,0.2594359835654503,0.3792227232130797,0.2817894216309265,0.043273017404547226,0.2444028202419758,0.1100009064566471,0.21630730362531747,0.26554461284181663,0.2141452299849407,0.14886050900028003,0.02670601671089356,0.03263243377290079,0.07279988392905558,0.17288505785842115,-0.2231328598730802,0.14760411324547357,0.07531033271287785,-0.22410507201091007,0.10538338192967113
C:\Users\sharj\Desktop\STUDY\visdatcompy\dataset_small\5_3.jpg,0.43144136421725726,0.33195840930342846,0.39995500046004906,0.286403588788298,0.1861864622220741,0.06857062052757326,0.1861310992264514,0.3176875826475838,0.25635479795413485,0.26048214062389397,0.08874031341008384,0.22015800389606002,0.1894152906582876,0.24495550860335527,0.24808982165007754,0.43456454240514897,0.399287942801763,0.36808679386325416,0.29396234264310733,1.0,0.47458353862761066,0.38956232132065904,0.3913242144939823,0.18297501945307734,0.41785554303579947,0.25646266907226795,0.1566905955217937,0.47609822397170665,0.28440510298253663,0.30112788230122634,0.13381693772835965,0.21300846066754117,0.23853735646028937,0.31405826290370337,-0.07643924979307377,0.06695190202917303,0.2606280207335075,0.016424916487467814,0.059976880704072096
