,V00001.png,V00002.png,V00003.png,V00004.png,V00005.png,V00006.png,V00007.png,V00008.png,V00009.png,V00010.png,V00011.png,V00012.png,V00013.png,V00014.png,V00015.png,V00016.png,V00017.png,V00018.png,V00019.png,V00020.png,V00021.png,V00022.png,V00023.png,V00024.png,V00025.png,V00026.png,V00027.png,V00028.png,V00029.png,V00030.png
V00021.png,13.511137286584862,13.345707005432565,12.227275541113334,11.975150445950186,11.259614547956968,11.22787535737464,11.181564229820067,11.038982898000251,11.277746762604632,11.832197314431978,11.52113554697122,11.50902462186675,13.232669645467803,13.301213582740022,13.231981432454711,13.970288721008044,12.806867364774028,12.562325139703683,16.32894862087735,16.22102403147388,inf,15.655489375648393,15.396369543400382,15.180158339226189,16.63867456945426,15.906584275569823,15.271786316155032,12.558404332716753,16.089919965289965,16.08854184581252
V00022.png,12.746279835763993,12.688289780530521,12.124319806979909,12.734274592217815,12.399285122448857,12.395450353690926,12.434981581665118,12.371294084596862,12.214812211265516,12.5761582467814,12.434152704257812,12.730380111943706,12.873530258203434,12.904812459904285,12.718361119891204,13.220645244577984,13.209363144728947,13.028188589269647,16.25064128743175,16.027216982090064,15.655489375648393,inf,19.744501833132876,19.331969300878264,15.400291248650394,15.275371043600973,14.49449625753475,13.753217761043325,14.573775904855228,14.690027098023586
V00023.png,12.923782120309518,12.766738792709624,12.189155256625543,12.70917961748002,12.313774035529722,12.347258319510635,12.196726318058026,12.177477875512142,11.969226520568979,12.570874887637537,12.38241311187489,12.506349966425814,12.895320857683652,12.984129474564687,12.820132914321004,13.246256172876203,13.085371745919929,13.127747995167553,16.083974785515945,15.757213130092136,15.396369543400382,19.744501833132876,inf,20.20525691700017,15.249852422768665,15.45528271142629,14.522690277072645,13.636402327645403,14.572114746849142,14.573578838675463
V00024.png,12.70940114799075,12.654167753895308,12.256367108335521,12.896317693338847,12.438190044480354,12.328229294520552,12.278051875380063,12.275841179571895,12.104189105120792,12.733214912366988,12.455085833044844,12.458028947255462,12.96524062678887,12.977744005433873,12.789697498637755,12.981008662551064,13.148941842563202,13.18196773510583,15.956327755942324,15.754435860106195,15.180158339226189,19.331969300878264,20.20525691700017,inf,14.8676014732239,15.22580348357057,14.217228193804255,13.534305730345906,14.309989279138808,14.462437530809586
V00025.png,13.502796969155229,13.561325130372492,12.423289973861841,11.583325732359684,11.086874340649025,11.24289430030881,10.881938271490467,10.883132517135666,11.034150434688556,11.55314918935517,11.173796554104635,11.206096199274793,13.291070557732638,13.213977915189112,12.830822765064545,13.731214063405236,12.161309879048996,12.09312070923142,15.593674798298569,15.712323442021418,16.63867456945426,15.400291248650394,15.249852422768665,14.8676014732239,inf,17.670408138230776,16.069690835971386,12.952451931934068,16.385783913702156,16.468834524869813
V00026.png,13.439222002996758,13.666751719562708,13.137231626008067,11.664315119019735,11.198738285931,11.483312097657878,10.893510850960983,10.874807913291004,10.93583280893187,11.79264749047175,11.135393965099514,11.247020635031266,13.567588479468606,13.234170734685076,12.770259886283537,13.501376070241406,12.437319343928818,12.052362440499142,15.118415237002614,15.136800332999929,15.906584275569823,15.275371043600973,15.45528271142629,15.22580348357057,17.670408138230776,inf,15.938293778949777,13.033628887917343,16.31133740869726,15.938890328029967
V00027.png,13.942016981131943,13.771655466275043,13.171542138933178,11.896374473576333,11.184033420160848,11.387582759946637,11.09058058421494,10.972048982393956,11.370051491367313,11.932014182931761,11.26598845188581,11.428106203209431,13.716537399338009,13.608276295424984,13.322233947691295,13.302275800291884,12.593104510806983,12.687271840782515,14.985225512212882,14.849277278547078,15.271786316155032,14.49449625753475,14.522690277072645,14.217228193804255,16.069690835971386,15.938293778949777,inf,12.606235138579994,16.49190734527628,16.09620889852402
V00028.png,11.284386803846768,11.175784657275099,11.32980509168991,12.326770973573279,12.323047196984675,12.620771479599892,12.501718215184,12.473270755113637,12.231538835065244,12.00001699690061,12.802513904093262,12.778472703226946,11.589696063725407,11.840975482540221,11.455885630164374,11.654768167205876,12.063260652893765,11.962113197961079,13.463098989007644,13.731814806882031,12.558404332716753,13.753217761043325,13.636402327645403,13.534305730345906,12.952451931934068,13.033628887917343,12.606235138579994,inf,12.151772686595345,12.191498010352662
V00029.png,13.682918062664093,13.62027177289754,12.78378245391129,11.553958548708605,10.927805517667188,11.270233145085022,10.78421684740398,10.778728407238429,10.843790820484111,11.37736602683902,10.91703465742656,11.061154436806026,13.379724762575655,13.23983427079346,13.23104642355673,13.439951854544223,12.236436218397104,12.12714998221771,15.25048557064399,15.334433214250144,16.089919965289965,14.573775904855228,14.572114746849142,14.309989279138808,16.385783913702156,16.31133740869726,16.49190734527628,12.151772686595345,inf,18.168971136868862
V00030.png,13.830663366307878,13.923928401479067,12.47834131381559,11.706259062214556,10.980871822280964,11.18733858935781,10.835866505102095,10.971902149569647,10.919853958462195,11.382211757519098,11.041627937314022,11.127017848699944,13.542921495282407,13.529614047309469,13.501045060370915,13.703231991758866,11.907995842674758,12.177219053794923,15.081766324510744,15.360767304423021,16.08854184581252,14.690027098023586,14.573578838675463,14.462437530809586,16.468834524869813,15.938890328029967,16.09620889852402,12.191498010352662,18.168971136868862,inf
